seed,method,split,n,task_success,ci95_task_success,unsafe_commit_rate,ci95_unsafe_commit_rate,disagreement_family_accuracy,ci95_disagreement_family_accuracy,useful_disagreement_recall,ci95_useful_disagreement_recall,noise_false_alarm_rate,ci95_noise_false_alarm_rate,protocol_cost,ci95_protocol_cost,planning_regret_to_oracle,ci95_planning_regret_to_oracle,robust_utility,ci95_robust_utility,intervention_rate,ci95_intervention_rate,deployment_coverage,ci95_deployment_coverage
0,worldbench_diagnostic_probe,goal_ambiguity_shift,48,0.564529,0.012506,0.088895,0.014405,0.402778,0.057405,0.371528,0.133800,0.173611,0.096756,0.242143,0.011146,0.310485,0.042587,0.199460,0.038872,0.826389,0.068056,1.000000,0.000000
0,worldbench_diagnostic_probe,model_misspecification_shift,48,0.557593,0.014313,0.094065,0.017089,0.534722,0.060709,0.378472,0.137806,0.177083,0.097945,0.241166,0.012090,0.325548,0.049197,0.181833,0.045806,0.819444,0.074604,1.000000,0.000000
0,worldbench_diagnostic_probe,nominal_disagreement,48,0.597319,0.019714,0.108032,0.025282,0.555556,0.060220,0.375000,0.138409,0.128472,0.094421,0.202109,0.020202,0.341687,0.068089,0.218173,0.064222,0.628472,0.137290,1.000000,0.000000
0,worldbench_diagnostic_probe,ood_action_shift,48,0.562769,0.014657,0.101747,0.018517,0.555556,0.056991,0.385417,0.135178,0.135417,0.089491,0.226802,0.015164,0.331901,0.051440,0.180164,0.048395,0.739583,0.095252,1.000000,0.000000
0,worldbench_diagnostic_probe,rare_adversarial_shift,48,0.511091,0.010829,0.079412,0.009750,0.440972,0.054580,0.402778,0.133656,0.246528,0.122254,0.279449,0.002957,0.315201,0.028655,0.140770,0.024924,0.993056,0.009522,1.000000,0.000000
0,worldbench_diagnostic_probe,sensor_noise_shift,48,0.582736,0.011939,0.086982,0.013665,0.500000,0.056714,0.364583,0.135003,0.142361,0.094295,0.233574,0.013845,0.300717,0.041923,0.227873,0.037686,0.795139,0.088204,1.000000,0.000000
1,bayesian_active_model_selection,combined_disagreement_stress,48,0.578404,0.017243,0.112233,0.012919,0.420139,0.055865,0.548611,0.104737,0.048611,0.041218,0.180191,0.015049,0.270285,0.034815,0.205357,0.030995,0.618056,0.092762,1.000000,0.000000
1,bayesian_active_model_selection,controller_instability_shift,48,0.583452,0.015336,0.134339,0.013738,0.406250,0.053190,0.354167,0.073834,0.000000,0.000000,0.138889,0.011332,0.312737,0.046219,0.190683,0.041318,0.368056,0.077786,1.000000,0.000000
1,bayesian_active_model_selection,goal_ambiguity_shift,48,0.587951,0.011790,0.124982,0.015029,0.399306,0.064326,0.427083,0.092224,0.003472,0.006806,0.150415,0.014707,0.302464,0.044122,0.207699,0.039582,0.434028,0.092139,1.000000,0.000000
1,bayesian_active_model_selection,model_misspecification_shift,48,0.583716,0.017018,0.129284,0.017104,0.399306,0.058955,0.413194,0.092778,0.003472,0.006806,0.147187,0.013956,0.309667,0.053996,0.196261,0.048922,0.423611,0.092251,1.000000,0.000000
1,bayesian_active_model_selection,nominal_disagreement,48,0.582507,0.015446,0.152143,0.017505,0.437500,0.065698,0.121528,0.039794,0.000000,0.000000,0.100792,0.005037,0.385179,0.058743,0.177239,0.053105,0.121528,0.039794,1.000000,0.000000
1,bayesian_active_model_selection,ood_action_shift,48,0.585067,0.016150,0.134393,0.016279,0.458333,0.066325,0.340278,0.085878,0.003472,0.006806,0.135855,0.012378,0.322214,0.051941,0.194303,0.047651,0.354167,0.085140,1.000000,0.000000
1,bayesian_active_model_selection,rare_adversarial_shift,48,0.568681,0.024982,0.107786,0.012630,0.350694,0.055226,0.579861,0.104299,0.097222,0.065125,0.197427,0.013345,0.258555,0.037092,0.193353,0.036503,0.711806,0.081225,1.000000,0.000000
1,bayesian_active_model_selection,sensor_noise_shift,48,0.592601,0.013971,0.132124,0.015540,0.420139,0.058350,0.354167,0.081739,0.000000,0.000000,0.135703,0.012164,0.318846,0.049403,0.206936,0.045121,0.354167,0.081739,1.000000,0.000000
1,conformal_risk_filter,combined_disagreement_stress,48,0.211569,0.032266,0.045097,0.010885,0.163194,0.050996,0.041667,0.026637,0.170139,0.090976,0.204434,0.010155,0.659167,0.038443,-0.183526,0.036557,0.795139,0.056076,0.305556,0.064027
1,conformal_risk_filter,controller_instability_shift,48,0.265907,0.036656,0.068568,0.012120,0.256944,0.051429,0.024306,0.025714,0.111111,0.064027,0.174209,0.012020,0.637879,0.053677,-0.134458,0.049219,0.607639,0.066317,0.420139,0.066673
1,conformal_risk_filter,goal_ambiguity_shift,48,0.281219,0.035540,0.067265,0.011206,0.250000,0.051467,0.031250,0.031751,0.121528,0.064326,0.172064,0.011077,0.621886,0.049007,-0.111722,0.045545,0.597222,0.062152,0.434028,0.062838
1,conformal_risk_filter,model_misspecification_shift,48,0.240491,0.035617,0.056250,0.010796,0.246528,0.048622,0.034722,0.030693,0.121528,0.067203,0.185626,0.011935,0.659681,0.051959,-0.153753,0.046995,0.673611,0.068056,0.361111,0.065488
1,conformal_risk_filter,nominal_disagreement,48,0.441146,0.035504,0.112817,0.012164,0.260417,0.052293,0.000000,0.000000,0.031250,0.026913,0.113801,0.009903,0.507950,0.066437,0.054468,0.061708,0.267361,0.053926,0.732639,0.053926
1,conformal_risk_filter,ood_action_shift,48,0.310136,0.037269,0.074630,0.012955,0.236111,0.054008,0.034722,0.033635,0.107639,0.061890,0.165452,0.011986,0.598676,0.052931,-0.082159,0.050709,0.569444,0.067969,0.489583,0.066258
1,conformal_risk_filter,rare_adversarial_shift,48,0.255737,0.037460,0.043599,0.009490,0.170139,0.039496,0.093750,0.058282,0.194444,0.097426,0.211394,0.007254,0.578328,0.040140,-0.126419,0.039195,0.871528,0.041539,0.371528,0.065420
1,conformal_risk_filter,sensor_noise_shift,48,0.321143,0.039380,0.076052,0.010233,0.267361,0.058955,0.017361,0.017506,0.065972,0.036053,0.157082,0.011981,0.590383,0.063949,-0.064601,0.060573,0.510417,0.066968,0.506944,0.063749
1,ensemble_forecasting_calibrator,combined_disagreement_stress,48,0.556445,0.013859,0.124433,0.014293,0.336806,0.062650,0.364583,0.092096,0.041667,0.026637,0.138363,0.013587,0.289804,0.042877,0.185838,0.037935,0.545139,0.085757,1.000000,0.000000
1,ensemble_forecasting_calibrator,controller_instability_shift,48,0.544884,0.018605,0.159612,0.017898,0.378472,0.050295,0.118056,0.052340,0.013889,0.016372,0.088362,0.007652,0.373064,0.060823,0.130357,0.056247,0.215278,0.057508,0.993056,0.009522
1,ensemble_forecasting_calibrator,goal_ambiguity_shift,48,0.550897,0.014192,0.151892,0.017260,0.371528,0.068940,0.097222,0.039906,0.020833,0.020917,0.091766,0.007701,0.359192,0.054367,0.150971,0.049973,0.243056,0.059130,0.993056,0.009522
1,ensemble_forecasting_calibrator,model_misspecification_shift,48,0.542498,0.017886,0.158149,0.019735,0.309028,0.057533,0.131944,0.050501,0.003472,0.006806,0.090788,0.008886,0.376437,0.063037,0.129491,0.058650,0.229167,0.064974,0.993056,0.009522
1,ensemble_forecasting_calibrator,nominal_disagreement,48,0.558024,0.017651,0.168896,0.019372,0.409722,0.061483,0.000000,0.000000,0.000000,0.000000,0.061001,0.001415,0.419431,0.065271,0.142987,0.059842,0.006944,0.009522,0.996528,0.006806
1,ensemble_forecasting_calibrator,ood_action_shift,48,0.548274,0.016396,0.160830,0.018772,0.385417,0.065360,0.086806,0.040091,0.006944,0.009522,0.083849,0.006447,0.381526,0.061179,0.134991,0.057191,0.184028,0.048864,0.996528,0.006806
1,ensemble_forecasting_calibrator,rare_adversarial_shift,48,0.555451,0.016693,0.112631,0.012885,0.295139,0.056076,0.420139,0.105202,0.107639,0.058754,0.161477,0.012142,0.258042,0.040583,0.193866,0.035897,0.690972,0.068769,0.996528,0.006806
1,ensemble_forecasting_calibrator,sensor_noise_shift,48,0.565343,0.016350,0.151583,0.017149,0.309028,0.054145,0.090278,0.045577,0.010417,0.011534,0.085585,0.006903,0.353833,0.056831,0.171949,0.053255,0.208333,0.056295,1.000000,0.000000
1,failure_aware_rl_recovery,combined_disagreement_stress,48,0.678153,0.037111,0.082268,0.009430,0.250000,0.047649,0.125000,0.094551,0.083333,0.050540,0.201941,0.014367,0.133509,0.039628,0.355804,0.043515,0.708333,0.088344,1.000000,0.000000
1,failure_aware_rl_recovery,controller_instability_shift,48,0.684882,0.038396,0.088783,0.011152,0.274306,0.049106,0.128472,0.094421,0.052083,0.030997,0.183154,0.016111,0.153918,0.045743,0.361353,0.049655,0.593750,0.100095,1.000000,0.000000
1,failure_aware_rl_recovery,goal_ambiguity_shift,48,0.676541,0.039198,0.092899,0.011579,0.277778,0.049912,0.125000,0.092016,0.038194,0.029565,0.175605,0.017084,0.171251,0.047739,0.349239,0.051298,0.548611,0.106528,1.000000,0.000000
1,failure_aware_rl_recovery,model_misspecification_shift,48,0.689707,0.038511,0.086895,0.011344,0.208333,0.046136,0.125000,0.094551,0.062500,0.034559,0.185219,0.015680,0.149135,0.046146,0.368886,0.049358,0.607639,0.097985,1.000000,0.000000
1,failure_aware_rl_recovery,nominal_disagreement,48,0.710362,0.040842,0.087808,0.012666,0.340278,0.052340,0.128472,0.094421,0.010417,0.011534,0.161133,0.017904,0.165489,0.049758,0.404392,0.055063,0.475694,0.121478,1.000000,0.000000
1,failure_aware_rl_recovery,ood_action_shift,48,0.693795,0.038111,0.089445,0.012343,0.263889,0.054008,0.121528,0.092139,0.055556,0.039309,0.178130,0.016750,0.155535,0.048403,0.372325,0.051424,0.562500,0.105487,1.000000,0.000000
1,failure_aware_rl_recovery,rare_adversarial_shift,48,0.677816,0.034430,0.080560,0.009027,0.201389,0.045577,0.125000,0.092016,0.149306,0.076733,0.217992,0.010795,0.120090,0.036980,0.347990,0.040000,0.788194,0.060538,1.000000,0.000000
1,failure_aware_rl_recovery,sensor_noise_shift,48,0.694045,0.038190,0.090265,0.011591,0.302083,0.052967,0.125000,0.094551,0.027778,0.020247,0.172715,0.016965,0.161735,0.046219,0.374560,0.050663,0.534722,0.109593,1.000000,0.000000
1,information_gain_probe_policy,combined_disagreement_stress,48,0.543366,0.011316,0.089722,0.010775,0.465278,0.058324,0.413194,0.127556,0.142361,0.076579,0.249917,0.010211,0.304606,0.033955,0.171036,0.030685,0.833333,0.063034,1.000000,0.000000
1,information_gain_probe_policy,controller_instability_shift,48,0.536972,0.016812,0.143692,0.016149,0.440972,0.056287,0.190972,0.062271,0.038194,0.022264,0.170848,0.008823,0.404456,0.056558,0.098965,0.052607,0.357639,0.056705,0.989583,0.011534
1,information_gain_probe_policy,goal_ambiguity_shift,48,0.551749,0.013600,0.129407,0.015396,0.434028,0.065780,0.236111,0.089055,0.034722,0.023742,0.184541,0.012259,0.372289,0.051721,0.137874,0.047238,0.440972,0.076887,1.000000,0.000000
1,information_gain_probe_policy,model_misspecification_shift,48,0.550968,0.015624,0.134812,0.017796,0.371528,0.060146,0.277778,0.085533,0.031250,0.026913,0.181053,0.011731,0.378283,0.057785,0.127645,0.053528,0.427083,0.074014,1.000000,0.000000
1,information_gain_probe_policy,nominal_disagreement,48,0.563571,0.016498,0.165237,0.019011,0.541667,0.044038,0.031250,0.018598,0.000000,0.000000,0.120286,0.002792,0.446568,0.063441,0.115850,0.057921,0.038194,0.020027,1.000000,0.000000
1,information_gain_probe_policy,ood_action_shift,48,0.549278,0.014500,0.139780,0.015047,0.440972,0.059553,0.166667,0.068085,0.024306,0.019427,0.168048,0.010325,0.393153,0.052651,0.123364,0.048708,0.343750,0.068366,0.996528,0.006806
1,information_gain_probe_policy,rare_adversarial_shift,48,0.519602,0.013072,0.087214,0.010771,0.375000,0.051005,0.427083,0.124902,0.197917,0.101386,0.268279,0.007080,0.311971,0.030948,0.139937,0.028610,0.920139,0.038893,1.000000,0.000000
1,information_gain_probe_policy,sensor_noise_shift,48,0.560593,0.016687,0.136807,0.017446,0.395833,0.052038,0.218750,0.083758,0.010417,0.011534,0.170568,0.011969,0.385562,0.058265,0.140219,0.055064,0.364583,0.078209,1.000000,0.000000
1,mean_ensemble_policy,combined_disagreement_stress,48,0.432908,0.023747,0.198574,0.023285,0.000000,0.000000,0.000000,0.000000,0.010417,0.011534,0.034676,0.005931,0.522002,0.074817,-0.045796,0.070135,0.079861,0.032243,0.920139,0.032243
1,mean_ensemble_policy,controller_instability_shift,48,0.496098,0.021326,0.196367,0.022449,0.024306,0.016817,0.000000,0.000000,0.000000,0.000000,0.022540,0.002409,0.459610,0.073970,0.045257,0.070462,0.013889,0.013170,0.986111,0.013170
1,mean_ensemble_policy,goal_ambiguity_shift,48,0.506591,0.020050,0.190828,0.022271,0.017361,0.014556,0.000000,0.000000,0.000000,0.000000,0.022522,0.002392,0.443906,0.072404,0.067949,0.068416,0.013889,0.013170,0.986111,0.013170
1,mean_ensemble_policy,model_misspecification_shift,48,0.496375,0.021092,0.196513,0.023008,0.024306,0.016817,0.000000,0.000000,0.003472,0.006806,0.022515,0.002385,0.461663,0.074739,0.045231,0.070845,0.013889,0.013170,0.986111,0.013170
1,mean_ensemble_policy,nominal_disagreement,48,0.558706,0.017154,0.170653,0.019711,0.059028,0.028340,0.000000,0.000000,0.000000,0.000000,0.020000,0.000000,0.394551,0.064852,0.169270,0.060045,0.000000,0.000000,1.000000,0.000000
1,mean_ensemble_policy,ood_action_shift,48,0.512094,0.021736,0.190187,0.021827,0.024306,0.019427,0.000000,0.000000,0.000000,0.000000,0.021927,0.002134,0.442169,0.072965,0.076042,0.069937,0.010417,0.011534,0.989583,0.011534
1,mean_ensemble_policy,rare_adversarial_shift,48,0.396686,0.026371,0.208133,0.023550,0.013889,0.016372,0.000000,0.000000,0.010417,0.011534,0.037806,0.006409,0.561314,0.078048,-0.109060,0.074657,0.097222,0.034843,0.902778,0.034843
1,mean_ensemble_policy,sensor_noise_shift,48,0.522460,0.021441,0.187186,0.022208,0.017361,0.014556,0.000000,0.000000,0.000000,0.000000,0.021275,0.001748,0.433432,0.072526,0.094230,0.069815,0.006944,0.009522,0.993056,0.009522
1,oracle_disagreement_type,combined_disagreement_stress,48,0.641743,0.034084,0.080474,0.003338,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.169234,0.019432,0.129405,0.032260,0.346236,0.034916,0.750000,0.123796,1.000000,0.000000
1,oracle_disagreement_type,controller_instability_shift,48,0.670383,0.030428,0.072482,0.003054,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.165941,0.018865,0.108656,0.029736,0.394765,0.032180,0.750000,0.123796,1.000000,0.000000
1,oracle_disagreement_type,goal_ambiguity_shift,48,0.675562,0.029982,0.070547,0.003079,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.165166,0.018731,0.105421,0.028788,0.404743,0.031193,0.750000,0.123796,1.000000,0.000000
1,oracle_disagreement_type,model_misspecification_shift,48,0.672997,0.029920,0.071854,0.002619,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.164972,0.018698,0.106490,0.028620,0.399438,0.030190,0.750000,0.123796,1.000000,0.000000
1,oracle_disagreement_type,nominal_disagreement,48,0.714136,0.027413,0.060075,0.002695,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.156253,0.017199,0.089826,0.024934,0.472593,0.029343,0.750000,0.123796,1.000000,0.000000
1,oracle_disagreement_type,ood_action_shift,48,0.682106,0.028996,0.069323,0.002781,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.163809,0.018498,0.101589,0.028081,0.414928,0.030042,0.750000,0.123796,1.000000,0.000000
1,oracle_disagreement_type,rare_adversarial_shift,48,0.619363,0.036612,0.087207,0.004092,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.172334,0.019967,0.145035,0.034294,0.306873,0.037321,0.750000,0.123796,1.000000,0.000000
1,oracle_disagreement_type,sensor_noise_shift,48,0.689849,0.028682,0.067265,0.002911,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.162259,0.018231,0.097497,0.028049,0.428285,0.030928,0.750000,0.123796,1.000000,0.000000
1,recovery_first_policy,combined_disagreement_stress,48,0.683148,0.028337,0.078037,0.009177,0.173611,0.042350,0.097222,0.073967,0.118056,0.062247,0.197209,0.011235,0.138635,0.036877,0.362726,0.037338,0.718750,0.068883,0.951389,0.023742
1,recovery_first_policy,controller_instability_shift,48,0.725799,0.029073,0.082380,0.009648,0.232639,0.048378,0.125000,0.094551,0.090278,0.052340,0.181210,0.013284,0.109470,0.032602,0.417715,0.035585,0.642361,0.083663,1.000000,0.000000
1,recovery_first_policy,goal_ambiguity_shift,48,0.707082,0.028563,0.091272,0.010633,0.208333,0.044038,0.114583,0.087080,0.055556,0.035516,0.167000,0.014927,0.142251,0.035122,0.388620,0.036921,0.555556,0.094967,0.996528,0.006806
1,recovery_first_policy,model_misspecification_shift,48,0.721668,0.029684,0.084042,0.009798,0.204861,0.051687,0.121528,0.092139,0.076389,0.043452,0.177243,0.013530,0.117282,0.033792,0.411942,0.036685,0.621528,0.086307,0.996528,0.006806
1,recovery_first_policy,nominal_disagreement,48,0.714531,0.036322,0.095203,0.013494,0.197917,0.045263,0.121528,0.092139,0.017361,0.017506,0.143058,0.017076,0.171114,0.047205,0.404944,0.052102,0.434028,0.117419,1.000000,0.000000
1,recovery_first_policy,ood_action_shift,48,0.710615,0.033959,0.092299,0.012791,0.236111,0.044395,0.125000,0.094551,0.059028,0.032969,0.165061,0.015691,0.144616,0.043852,0.392014,0.047497,0.548611,0.101060,1.000000,0.000000
1,recovery_first_policy,rare_adversarial_shift,48,0.640237,0.039253,0.069854,0.006594,0.166667,0.048632,0.118056,0.089651,0.125000,0.066325,0.210864,0.010783,0.163678,0.041440,0.314510,0.044910,0.777778,0.063284,0.888889,0.045965
1,recovery_first_policy,sensor_noise_shift,48,0.708947,0.030821,0.094494,0.012123,0.222222,0.056991,0.118056,0.089651,0.055556,0.038086,0.158978,0.014962,0.154443,0.041641,0.389775,0.044099,0.517361,0.098347,1.000000,0.000000
1,risk_bounded_typed_disagreement_protocol_v5,combined_disagreement_stress,48,0.595280,0.022791,0.109684,0.011366,0.569444,0.059826,0.576389,0.109593,0.003472,0.006806,0.206648,0.017858,0.266319,0.032663,0.209323,0.031266,0.593750,0.110001,1.000000,0.000000
1,risk_bounded_typed_disagreement_protocol_v5,controller_instability_shift,48,0.601887,0.021581,0.128870,0.012357,0.517361,0.051687,0.381944,0.078992,0.000000,0.000000,0.172023,0.011865,0.305466,0.043828,0.197955,0.041222,0.388889,0.080988,1.000000,0.000000
1,risk_bounded_typed_disagreement_protocol_v5,goal_ambiguity_shift,48,0.606061,0.017397,0.118611,0.012532,0.611111,0.055306,0.444444,0.093461,0.000000,0.000000,0.183061,0.014506,0.293188,0.039323,0.216975,0.035938,0.454861,0.094671,1.000000,0.000000
1,risk_bounded_typed_disagreement_protocol_v5,model_misspecification_shift,48,0.599135,0.015244,0.123524,0.013441,0.579861,0.050530,0.420139,0.085895,0.000000,0.000000,0.179774,0.013889,0.304388,0.040665,0.201540,0.036316,0.440972,0.090976,1.000000,0.000000
1,risk_bounded_typed_disagreement_protocol_v5,nominal_disagreement,48,0.591848,0.013827,0.146027,0.016367,0.697917,0.048296,0.159722,0.048591,0.000000,0.000000,0.136527,0.006496,0.387400,0.054139,0.175018,0.048507,0.159722,0.048591,1.000000,0.000000
1,risk_bounded_typed_disagreement_protocol_v5,ood_action_shift,48,0.594831,0.014842,0.134812,0.013981,0.586806,0.048622,0.336806,0.075019,0.000000,0.000000,0.164522,0.011467,0.333437,0.043600,0.183080,0.039924,0.340278,0.076560,1.000000,0.000000
1,risk_bounded_typed_disagreement_protocol_v5,rare_adversarial_shift,48,0.594407,0.030001,0.105151,0.008770,0.545139,0.059752,0.600694,0.106431,0.017361,0.014556,0.217829,0.016411,0.242077,0.032866,0.209831,0.034146,0.666667,0.106102,0.996528,0.006806
1,risk_bounded_typed_disagreement_protocol_v5,sensor_noise_shift,48,0.599025,0.016730,0.129691,0.016411,0.652778,0.053125,0.371528,0.092395,0.000000,0.000000,0.169072,0.013882,0.330427,0.050435,0.195354,0.046900,0.371528,0.092395,1.000000,0.000000
1,robust_mpc_fallback,combined_disagreement_stress,48,0.626299,0.027853,0.096294,0.012210,0.131944,0.036339,0.218750,0.109246,0.114583,0.061635,0.174363,0.010926,0.197841,0.043622,0.283995,0.043104,0.684028,0.080347,0.961806,0.026170
1,robust_mpc_fallback,controller_instability_shift,48,0.649374,0.028999,0.105256,0.012894,0.197917,0.043122,0.232639,0.115797,0.045139,0.030354,0.150781,0.013414,0.197561,0.046208,0.311500,0.046567,0.527778,0.107137,0.996528,0.006806
1,robust_mpc_fallback,goal_ambiguity_shift,48,0.637698,0.026954,0.114454,0.012999,0.152778,0.047483,0.204861,0.104864,0.031250,0.020988,0.139957,0.012854,0.227268,0.045487,0.287929,0.045068,0.444444,0.103545,1.000000,0.000000
1,robust_mpc_fallback,model_misspecification_shift,48,0.652299,0.029574,0.105256,0.012971,0.177083,0.049025,0.236111,0.117457,0.055556,0.036823,0.150068,0.013536,0.196341,0.046639,0.315688,0.046183,0.527778,0.110184,1.000000,0.000000
1,robust_mpc_fallback,nominal_disagreement,48,0.663796,0.031982,0.106262,0.015594,0.239583,0.049505,0.225694,0.113632,0.013889,0.016372,0.127648,0.014353,0.227366,0.052550,0.340667,0.055467,0.375000,0.125880,1.000000,0.000000
