method,split,task,family,n,task_success,ci95_task_success,unsafe_commit_rate,ci95_unsafe_commit_rate,disagreement_family_accuracy,ci95_disagreement_family_accuracy,useful_disagreement_recall,ci95_useful_disagreement_recall,noise_false_alarm_rate,ci95_noise_false_alarm_rate,protocol_cost,ci95_protocol_cost,planning_regret_to_oracle,ci95_planning_regret_to_oracle,robust_utility,ci95_robust_utility,intervention_rate,ci95_intervention_rate,deployment_coverage,ci95_deployment_coverage
bayesian_active_model_selection,controller_instability_shift,mobile_navigation_under_sensor_noise,goal_specification_ambiguity,10,0.570770,0.022457,0.134831,0.020224,0.416667,0.131120,0.366667,0.126985,0.000000,0.000000,0.143212,0.020368,0.341955,0.050320,0.173893,0.053885,0.400000,0.139446,1.000000,0.000000
bayesian_active_model_selection,controller_instability_shift,mobile_navigation_under_sensor_noise,model_misspecification,10,0.592280,0.025394,0.167791,0.015561,0.366667,0.152444,0.316667,0.076222,0.000000,0.000000,0.125394,0.010477,0.405260,0.050976,0.135363,0.053224,0.333333,0.084345,1.000000,0.000000
bayesian_active_model_selection,controller_instability_shift,mobile_navigation_under_sensor_noise,multi_modal_valid_plans,10,0.633736,0.012499,0.054048,0.002250,0.383333,0.109432,0.000000,0.000000,0.000000,0.000000,0.085000,0.000000,0.055196,0.006799,0.455331,0.017449,0.000000,0.000000,1.000000,0.000000
bayesian_active_model_selection,controller_instability_shift,mobile_navigation_under_sensor_noise,out_of_distribution_action,10,0.588766,0.028672,0.182993,0.018215,0.483333,0.141556,0.383333,0.109432,0.000000,0.000000,0.131000,0.013132,0.420428,0.060643,0.094481,0.060289,0.383333,0.109432,1.000000,0.000000
bayesian_active_model_selection,controller_instability_shift,mobile_navigation_under_sensor_noise,sensor_corruption,10,0.578128,0.018591,0.129659,0.014658,0.466667,0.126985,0.533333,0.094927,0.000000,0.000000,0.161427,0.013603,0.342146,0.038246,0.179879,0.043088,0.533333,0.094927,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,articulated_tool_use_with_occlusion,aleatoric_sensor_noise,10,0.594906,0.015135,0.089629,0.005569,0.400000,0.176924,0.000000,0.000000,0.016667,0.032667,0.087719,0.005330,0.125989,0.019309,0.336319,0.025044,0.016667,0.032667,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,articulated_tool_use_with_occlusion,controller_instability,10,0.540726,0.018056,0.228998,0.011784,0.483333,0.178591,0.283333,0.069723,0.000000,0.000000,0.129228,0.010884,0.598411,0.039604,-0.053530,0.037782,0.283333,0.069723,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,articulated_tool_use_with_occlusion,epistemic_unknown,10,0.579243,0.010427,0.086462,0.009954,0.500000,0.084345,0.833333,0.068867,0.000000,0.000000,0.218042,0.010995,0.292690,0.021790,0.236397,0.024958,0.833333,0.068867,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,articulated_tool_use_with_occlusion,goal_specification_ambiguity,10,0.541473,0.013891,0.132569,0.014708,0.283333,0.085045,0.516667,0.102726,0.000000,0.000000,0.169712,0.016780,0.361070,0.033287,0.131023,0.035497,0.533333,0.106689,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,articulated_tool_use_with_occlusion,model_misspecification,10,0.604479,0.028752,0.159388,0.018255,0.533333,0.126985,0.450000,0.098000,0.000000,0.000000,0.142864,0.013617,0.361803,0.062659,0.153821,0.059989,0.466667,0.106689,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,articulated_tool_use_with_occlusion,multi_modal_valid_plans,10,0.612330,0.019242,0.061505,0.003605,0.400000,0.121254,0.000000,0.000000,0.016667,0.032667,0.087737,0.005364,0.070113,0.018126,0.415604,0.027657,0.016667,0.032667,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,articulated_tool_use_with_occlusion,out_of_distribution_action,10,0.640965,0.037722,0.148303,0.024771,0.400000,0.130667,0.616667,0.129298,0.000000,0.000000,0.160665,0.015865,0.291196,0.083483,0.202233,0.081491,0.616667,0.129298,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,articulated_tool_use_with_occlusion,sensor_corruption,10,0.554709,0.014712,0.118323,0.018842,0.433333,0.139446,0.716667,0.129298,0.000000,0.000000,0.198663,0.020507,0.341497,0.040589,0.155335,0.041980,0.716667,0.129298,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,bimanual_manipulation_failure_detection,aleatoric_sensor_noise,10,0.577237,0.017531,0.096921,0.005027,0.400000,0.162970,0.000000,0.000000,0.000000,0.000000,0.085000,0.000000,0.159023,0.022077,0.304511,0.028591,0.000000,0.000000,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,bimanual_manipulation_failure_detection,controller_instability,10,0.582690,0.046628,0.204098,0.029847,0.466667,0.117277,0.383333,0.138165,0.000000,0.000000,0.144436,0.021422,0.515971,0.102285,0.032570,0.097887,0.383333,0.138165,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,bimanual_manipulation_failure_detection,epistemic_unknown,10,0.584905,0.008853,0.077697,0.011401,0.316667,0.076222,0.866667,0.094927,0.000000,0.000000,0.230627,0.015924,0.286424,0.020643,0.252534,0.022557,0.883333,0.098000,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,bimanual_manipulation_failure_detection,goal_specification_ambiguity,10,0.521515,0.018968,0.152748,0.018597,0.350000,0.141556,0.416667,0.131120,0.000000,0.000000,0.154187,0.021772,0.418953,0.042166,0.077539,0.046283,0.416667,0.131120,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,bimanual_manipulation_failure_detection,model_misspecification,10,0.627160,0.043220,0.149058,0.026335,0.466667,0.136002,0.533333,0.144457,0.000000,0.000000,0.149640,0.017508,0.325450,0.091370,0.194484,0.089241,0.533333,0.144457,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,bimanual_manipulation_failure_detection,multi_modal_valid_plans,10,0.618399,0.011256,0.061487,0.003169,0.250000,0.087789,0.000000,0.000000,0.016667,0.032667,0.087837,0.005562,0.074920,0.010448,0.421642,0.016207,0.016667,0.032667,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,bimanual_manipulation_failure_detection,out_of_distribution_action,10,0.607774,0.037185,0.169987,0.024691,0.400000,0.087111,0.483333,0.141556,0.000000,0.000000,0.146336,0.018118,0.368938,0.083390,0.131367,0.079586,0.500000,0.146090,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,bimanual_manipulation_failure_detection,sensor_corruption,10,0.559410,0.016895,0.104307,0.019596,0.416667,0.131120,0.816667,0.123674,0.000000,0.000000,0.219464,0.020363,0.324982,0.042764,0.176309,0.045781,0.816667,0.123674,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,contact_rich_pick_and_place,aleatoric_sensor_noise,10,0.591638,0.012148,0.091050,0.003385,0.450000,0.109432,0.000000,0.000000,0.000000,0.000000,0.085000,0.000000,0.136914,0.014723,0.331828,0.019595,0.000000,0.000000,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,contact_rich_pick_and_place,controller_instability,10,0.504654,0.026896,0.249893,0.017816,0.383333,0.138165,0.166667,0.084345,0.000000,0.000000,0.113322,0.011645,0.679929,0.057328,-0.124435,0.058257,0.183333,0.076222,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,contact_rich_pick_and_place,epistemic_unknown,10,0.584261,0.006588,0.080341,0.006810,0.483333,0.141556,0.850000,0.058638,0.000000,0.000000,0.230520,0.010039,0.294912,0.013293,0.246147,0.014850,0.850000,0.058638,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,contact_rich_pick_and_place,goal_specification_ambiguity,10,0.552640,0.014886,0.123770,0.014808,0.383333,0.098000,0.550000,0.119778,0.000000,0.000000,0.179352,0.020548,0.349996,0.031121,0.154800,0.035280,0.550000,0.119778,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,contact_rich_pick_and_place,model_misspecification,10,0.626186,0.049524,0.147288,0.029626,0.500000,0.068867,0.500000,0.188601,0.000000,0.000000,0.146942,0.020794,0.327075,0.100876,0.199292,0.100593,0.516667,0.178591,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,contact_rich_pick_and_place,multi_modal_valid_plans,10,0.617264,0.014842,0.058083,0.004212,0.366667,0.094927,0.000000,0.000000,0.050000,0.049899,0.093787,0.008770,0.076937,0.012687,0.423830,0.021167,0.050000,0.049899,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,contact_rich_pick_and_place,out_of_distribution_action,10,0.649707,0.025386,0.140331,0.015425,0.450000,0.069723,0.600000,0.087111,0.000000,0.000000,0.161615,0.010195,0.276591,0.052308,0.227847,0.052753,0.633333,0.081485,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,contact_rich_pick_and_place,sensor_corruption,10,0.572893,0.009899,0.097488,0.011791,0.483333,0.132916,0.816667,0.090450,0.000000,0.000000,0.223956,0.015390,0.309650,0.025742,0.201649,0.025870,0.816667,0.090450,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,deformable_object_handling,aleatoric_sensor_noise,10,0.601298,0.015165,0.086644,0.004102,0.483333,0.178591,0.000000,0.000000,0.000000,0.000000,0.085000,0.000000,0.104637,0.018846,0.351180,0.024190,0.000000,0.000000,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,deformable_object_handling,controller_instability,10,0.558179,0.034376,0.215328,0.022667,0.366667,0.136002,0.316667,0.090450,0.000000,0.000000,0.134986,0.014278,0.547892,0.075378,-0.010034,0.074954,0.316667,0.090450,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,deformable_object_handling,epistemic_unknown,10,0.588593,0.009937,0.077097,0.008436,0.350000,0.058638,0.883333,0.069723,0.000000,0.000000,0.228939,0.011361,0.268870,0.017700,0.258722,0.021287,0.883333,0.069723,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,deformable_object_handling,goal_specification_ambiguity,10,0.548729,0.011135,0.128121,0.017232,0.466667,0.144457,0.533333,0.152444,0.000000,0.000000,0.172093,0.024894,0.345015,0.031430,0.146399,0.031608,0.533333,0.152444,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,deformable_object_handling,model_misspecification,10,0.626510,0.034798,0.140513,0.023907,0.366667,0.106689,0.516667,0.102726,0.000000,0.000000,0.157799,0.017688,0.298160,0.073282,0.206923,0.075741,0.566667,0.130667,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,deformable_object_handling,multi_modal_valid_plans,10,0.616325,0.012660,0.058119,0.002698,0.316667,0.164779,0.000000,0.000000,0.016667,0.032667,0.087792,0.005472,0.060674,0.010999,0.427010,0.017917,0.016667,0.032667,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,deformable_object_handling,out_of_distribution_action,10,0.597317,0.031843,0.174571,0.020714,0.533333,0.094927,0.483333,0.113683,0.000000,0.000000,0.145513,0.014233,0.374779,0.072514,0.111401,0.067885,0.483333,0.113683,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,deformable_object_handling,sensor_corruption,10,0.567657,0.012233,0.105676,0.014667,0.400000,0.170090,0.766667,0.099798,0.000000,0.000000,0.209123,0.016157,0.305032,0.031858,0.188783,0.033387,0.766667,0.099798,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,legged_locomotion_disturbance,aleatoric_sensor_noise,10,0.589455,0.016800,0.090097,0.005705,0.400000,0.111045,0.000000,0.000000,0.033333,0.043556,0.090292,0.006914,0.122591,0.021439,0.328037,0.027317,0.033333,0.043556,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,legged_locomotion_disturbance,controller_instability,10,0.492831,0.038400,0.260078,0.026689,0.600000,0.162970,0.200000,0.081485,0.000000,0.000000,0.122130,0.015557,0.707560,0.085386,-0.164832,0.086481,0.233333,0.099798,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,legged_locomotion_disturbance,epistemic_unknown,10,0.566155,0.010923,0.094812,0.011688,0.433333,0.139446,0.800000,0.094927,0.000000,0.000000,0.209200,0.014737,0.322625,0.024877,0.211129,0.026445,0.800000,0.094927,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,legged_locomotion_disturbance,goal_specification_ambiguity,10,0.537797,0.014881,0.135107,0.015297,0.300000,0.117277,0.516667,0.113683,0.000000,0.000000,0.165393,0.017689,0.375032,0.034303,0.124787,0.036872,0.516667,0.113683,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,legged_locomotion_disturbance,model_misspecification,10,0.632711,0.021789,0.141486,0.015437,0.416667,0.139870,0.566667,0.072229,0.000000,0.000000,0.163056,0.012138,0.311843,0.045660,0.207302,0.047377,0.583333,0.087789,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,legged_locomotion_disturbance,multi_modal_valid_plans,10,0.583624,0.019154,0.066697,0.004339,0.366667,0.106689,0.000000,0.000000,0.033333,0.043556,0.090327,0.006960,0.094189,0.021761,0.373662,0.027539,0.033333,0.043556,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,legged_locomotion_disturbance,out_of_distribution_action,10,0.615126,0.047515,0.163325,0.033054,0.516667,0.076222,0.566667,0.147704,0.000000,0.000000,0.163062,0.022158,0.342046,0.107160,0.141668,0.105302,0.583333,0.163333,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,legged_locomotion_disturbance,sensor_corruption,10,0.555760,0.012751,0.105450,0.013726,0.466667,0.180900,0.833333,0.084345,0.000000,0.000000,0.213500,0.013006,0.323723,0.031145,0.174320,0.033944,0.833333,0.084345,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,mobile_navigation_under_sensor_noise,aleatoric_sensor_noise,10,0.618588,0.010785,0.080548,0.002841,0.316667,0.149697,0.000000,0.000000,0.000000,0.000000,0.085000,0.000000,0.102476,0.011041,0.381883,0.017034,0.000000,0.000000,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,mobile_navigation_under_sensor_noise,controller_instability,10,0.589901,0.028808,0.194155,0.019179,0.400000,0.155524,0.300000,0.106689,0.000000,0.000000,0.133458,0.017335,0.510223,0.062152,0.069340,0.061080,0.316667,0.113683,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,mobile_navigation_under_sensor_noise,epistemic_unknown,10,0.622462,0.008799,0.086265,0.009518,0.416667,0.139870,0.733333,0.099798,0.000000,0.000000,0.189977,0.014286,0.261994,0.019100,0.299694,0.020308,0.733333,0.099798,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,mobile_navigation_under_sensor_noise,goal_specification_ambiguity,10,0.574056,0.011744,0.132519,0.011932,0.416667,0.131120,0.416667,0.100391,0.000000,0.000000,0.144792,0.014406,0.340727,0.026408,0.181160,0.028444,0.416667,0.100391,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,mobile_navigation_under_sensor_noise,model_misspecification,10,0.591802,0.029770,0.167915,0.016902,0.450000,0.138165,0.283333,0.129298,0.000000,0.000000,0.121147,0.013811,0.409953,0.058902,0.137587,0.058041,0.300000,0.117277,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,mobile_navigation_under_sensor_noise,multi_modal_valid_plans,10,0.642256,0.010059,0.051837,0.001939,0.300000,0.167278,0.000000,0.000000,0.016667,0.032667,0.087462,0.004825,0.049718,0.006296,0.466991,0.014171,0.016667,0.032667,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,mobile_navigation_under_sensor_noise,out_of_distribution_action,10,0.619258,0.032205,0.162975,0.020834,0.466667,0.106689,0.400000,0.139446,0.000000,0.000000,0.135060,0.017952,0.360691,0.072678,0.166170,0.066281,0.416667,0.148105,1.000000,0.000000
bayesian_active_model_selection,goal_ambiguity_shift,mobile_navigation_under_sensor_noise,sensor_corruption,10,0.610828,0.015117,0.096426,0.014609,0.466667,0.106689,0.783333,0.109432,0.000000,0.000000,0.196312,0.015550,0.266052,0.034018,0.261272,0.036758,0.783333,0.109432,1.000000,0.000000
bayesian_active_model_selection,model_misspecification_shift,articulated_tool_use_with_occlusion,aleatoric_sensor_noise,10,0.589688,0.009863,0.092259,0.002778,0.433333,0.130667,0.000000,0.000000,0.000000,0.000000,0.085000,0.000000,0.132536,0.013718,0.327219,0.015976,0.000000,0.000000,1.000000,0.000000
bayesian_active_model_selection,model_misspecification_shift,articulated_tool_use_with_occlusion,controller_instability,10,0.525817,0.050140,0.238833,0.033185,0.450000,0.146495,0.233333,0.111045,0.000000,0.000000,0.121365,0.017306,0.631250,0.108246,-0.084572,0.111736,0.233333,0.111045,1.000000,0.000000
bayesian_active_model_selection,model_misspecification_shift,articulated_tool_use_with_occlusion,epistemic_unknown,10,0.577735,0.013807,0.092940,0.014446,0.383333,0.146495,0.750000,0.121741,0.000000,0.000000,0.206554,0.017970,0.302207,0.029046,0.228679,0.033114,0.766667,0.111045,1.000000,0.000000
bayesian_active_model_selection,model_misspecification_shift,articulated_tool_use_with_occlusion,goal_specification_ambiguity,10,0.548363,0.017207,0.114137,0.018708,0.333333,0.128839,0.700000,0.126985,0.000000,0.000000,0.196790,0.020280,0.330151,0.041642,0.159508,0.044812,0.700000,0.126985,1.000000,0.000000
bayesian_active_model_selection,model_misspecification_shift,articulated_tool_use_with_occlusion,model_misspecification,10,0.641287,0.040217,0.138509,0.025218,0.516667,0.132916,0.566667,0.170090,0.000000,0.000000,0.154417,0.020836,0.287153,0.086433,0.228476,0.081447,0.566667,0.170090,1.000000,0.000000
bayesian_active_model_selection,model_misspecification_shift,articulated_tool_use_with_occlusion,multi_modal_valid_plans,10,0.603562,0.018813,0.063144,0.003608,0.383333,0.119778,0.000000,0.000000,0.016667,0.032667,0.087732,0.005354,0.080582,0.018544,0.403234,0.026904,0.016667,0.032667,1.000000,0.000000
